Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.0848812	Jakarta	0	1	LastDelay	0.0829107	82910.7	1	3
0.0848812	Jakarta	0	1	FullDelay	0.0829107	82910.7	1	3
0.0917452	Jakarta	0	2	LastDelay	0.0890923	89092.3	1	3
0.0917452	Jakarta	0	2	FullDelay	0.0890923	89092.3	1	3
0.0986092	Jakarta	0	3	LastDelay	0.0956987	95698.7	1	3
0.0986092	Jakarta	0	3	FullDelay	0.0956987	95698.7	1	3
0.103515	Osaka	0	1	LastDelay	0.102213	102213	1	3
0.103515	Osaka	0	1	FullDelay	0.102213	102213	1	3
0.105473	Jakarta	0	4	LastDelay	0.102395	102395	1	3
0.105473	Jakarta	0	4	FullDelay	0.102395	102395	1	3
0.110379	Osaka	0	2	LastDelay	0.10798	107980	1	3
0.110379	Osaka	0	2	FullDelay	0.10798	107980	1	3
0.112337	Jakarta	0	5	LastDelay	0.107588	107588	1	3
0.112337	Jakarta	0	5	FullDelay	0.107588	107588	1	3
0.117243	Osaka	0	3	LastDelay	0.113728	113728	1	3
0.117243	Osaka	0	3	FullDelay	0.113728	113728	1	3
0.119201	Jakarta	0	6	LastDelay	0.114166	114166	1	3
0.119201	Jakarta	0	6	FullDelay	0.114166	114166	1	3
0.124107	Osaka	0	4	LastDelay	0.119419	119419	1	3
0.124107	Osaka	0	4	FullDelay	0.119419	119419	1	3
0.126065	Jakarta	0	7	LastDelay	0.120135	120135	1	3
0.126065	Jakarta	0	7	FullDelay	0.120135	120135	1	3
0.130971	Osaka	0	5	LastDelay	0.125233	125233	1	3
0.130971	Osaka	0	5	FullDelay	0.125233	125233	1	3
0.132929	Jakarta	0	8	LastDelay	0.126218	126218	1	3
0.132929	Jakarta	0	8	FullDelay	0.126218	126218	1	3
0.137835	Osaka	0	6	LastDelay	0.131169	131169	1	3
0.137835	Osaka	0	6	FullDelay	0.131169	131169	1	3
0.139793	Jakarta	0	9	LastDelay	0.132362	132362	1	3
0.139793	Jakarta	0	9	FullDelay	0.132362	132362	1	3
0.144699	Osaka	0	7	LastDelay	0.136226	136226	1	3
0.144699	Osaka	0	7	FullDelay	0.136226	136226	1	3
0.146657	Jakarta	0	10	LastDelay	0.138414	138414	1	3
0.146657	Jakarta	0	10	FullDelay	0.138414	138414	1	3
0.147771	Melbourne	0	1	LastDelay	0.146584	146584	1	4
0.147771	Melbourne	0	1	FullDelay	0.146584	146584	1	4
0.151563	Osaka	0	8	LastDelay	0.14219	142190	1	3
0.151563	Osaka	0	8	FullDelay	0.14219	142190	1	3
0.153521	Jakarta	0	11	LastDelay	0.1445	144500	1	3
0.153521	Jakarta	0	11	FullDelay	0.1445	144500	1	3
0.154635	Melbourne	0	2	LastDelay	0.152942	152942	1	4
0.154635	Melbourne	0	2	FullDelay	0.152942	152942	1	4
0.158427	Osaka	0	9	LastDelay	0.148426	148426	1	3
0.158427	Osaka	0	9	FullDelay	0.148426	148426	1	3
0.160385	Jakarta	0	12	LastDelay	0.150596	150596	1	3
0.160385	Jakarta	0	12	FullDelay	0.150596	150596	1	3
0.161499	Melbourne	0	3	LastDelay	0.159384	159384	1	4
0.161499	Melbourne	0	3	FullDelay	0.159384	159384	1	4
0.165291	Osaka	0	10	LastDelay	0.154982	154982	1	3
0.165291	Osaka	0	10	FullDelay	0.154982	154982	1	3
0.167249	Jakarta	0	17	LastDelay	0.150635	150635	1	3
0.167249	Jakarta	0	17	FullDelay	0.150635	150635	1	3
0.168363	Melbourne	0	4	LastDelay	0.165382	165382	1	4
0.168363	Melbourne	0	4	FullDelay	0.165382	165382	1	4
0.172155	Osaka	0	11	LastDelay	0.161303	161303	1	3
0.172155	Osaka	0	11	FullDelay	0.161303	161303	1	3
0.174113	Jakarta	0	22	LastDelay	0.151258	151258	1	3
0.174113	Jakarta	0	22	FullDelay	0.151258	151258	1	3
0.175227	Melbourne	0	5	LastDelay	0.170747	170747	1	4
0.175227	Melbourne	0	5	FullDelay	0.170747	170747	1	4
0.177435	LA	0	1	LastDelay	0.177321	177321	1	3
0.177435	LA	0	1	FullDelay	0.177321	177321	1	3
0.179019	Osaka	0	12	LastDelay	0.167705	167705	1	3
0.179019	Osaka	0	12	FullDelay	0.167705	167705	1	3
0.180977	Jakarta	0	28	LastDelay	0.152161	152161	1	3
0.180977	Jakarta	0	28	FullDelay	0.152161	152161	1	3
0.182091	Melbourne	0	6	LastDelay	0.177016	177016	1	4
0.182091	Melbourne	0	6	FullDelay	0.177016	177016	1	4
0.184299	LA	0	2	LastDelay	0.183656	183656	1	3
0.184299	LA	0	2	FullDelay	0.183656	183656	1	3
0.185883	Osaka	0	15	LastDelay	0.170571	170571	1	3
0.185883	Osaka	0	15	FullDelay	0.170571	170571	1	3
0.187841	Jakarta	0	38	LastDelay	0.153528	153528	1	3
0.187841	Jakarta	0	38	FullDelay	0.153528	153528	1	3
0.188955	Melbourne	0	7	LastDelay	0.182027	182027	1	4
0.188955	Melbourne	0	7	FullDelay	0.182027	182027	1	4
0.191163	LA	0	3	LastDelay	0.190309	190309	1	3
0.191163	LA	0	3	FullDelay	0.190309	190309	1	3
0.192747	Osaka	0	24	LastDelay	0.170314	170314	1	3
0.192747	Osaka	0	24	FullDelay	0.170314	170314	1	3
0.194705	Jakarta	0	46	LastDelay	0.151974	151974	1	3
0.194705	Jakarta	0	46	FullDelay	0.151974	151974	1	3
0.195819	Melbourne	0	8	LastDelay	0.188652	188652	1	4
0.195819	Melbourne	0	8	FullDelay	0.188652	188652	1	4
0.198027	LA	0	4	LastDelay	0.19667	196670	1	3
0.198027	LA	0	4	FullDelay	0.19667	196670	1	3
0.199611	Osaka	0	30	LastDelay	0.170358	170358	1	3
0.199611	Osaka	0	30	FullDelay	0.170358	170358	1	3
0.201569	Jakarta	0	55	LastDelay	0.151457	151457	1	3
0.201569	Jakarta	0	55	FullDelay	0.151457	151457	1	3
0.202683	Melbourne	0	9	LastDelay	0.193854	193854	1	4
0.202683	Melbourne	0	9	FullDelay	0.193854	193854	1	4
0.204891	LA	0	5	LastDelay	0.203428	203428	1	3
0.204891	LA	0	5	FullDelay	0.203428	203428	1	3
0.206475	Osaka	0	35	LastDelay	0.169853	169853	1	3
0.206475	Osaka	0	35	FullDelay	0.169853	169853	1	3
0.208433	Jakarta	0	61	LastDelay	0.151308	151308	1	3
0.208433	Jakarta	0	61	FullDelay	0.151308	151308	1	3
0.209547	Melbourne	0	10	LastDelay	0.199446	199446	1	4
0.209547	Melbourne	0	10	FullDelay	0.199446	199446	1	4
0.211755	LA	0	6	LastDelay	0.20966	209660	1	3
0.211755	LA	0	6	FullDelay	0.20966	209660	1	3
0.213339	Osaka	0	44	LastDelay	0.170023	170023	1	3
0.213339	Osaka	0	44	FullDelay	0.170023	170023	1	3
0.215297	Jakarta	0	67	LastDelay	0.151299	151299	1	3
0.215297	Jakarta	0	67	FullDelay	0.151299	151299	1	3
0.216411	Melbourne	0	11	LastDelay	0.205659	205659	1	4
0.216411	Melbourne	0	11	FullDelay	0.205659	205659	1	4
0.218619	LA	0	7	LastDelay	0.214989	214989	1	3
0.218619	LA	0	7	FullDelay	0.214989	214989	1	3
0.220203	Osaka	0	51	LastDelay	0.170371	170371	1	3
0.220203	Osaka	0	51	FullDelay	0.170371	170371	1	3
0.222161	Jakarta	0	74	LastDelay	0.151142	151142	1	3
0.222161	Jakarta	0	74	FullDelay	0.151142	151142	1	3
0.223275	Melbourne	0	12	LastDelay	0.211024	211024	1	4
0.223275	Melbourne	0	12	FullDelay	0.211024	211024	1	4
0.225483	LA	0	8	LastDelay	0.220106	220106	1	3
0.225483	LA	0	8	FullDelay	0.220106	220106	1	3
0.227067	Osaka	0	56	LastDelay	0.170868	170868	1	3
0.227067	Osaka	0	56	FullDelay	0.170868	170868	1	3
0.229025	Jakarta	0	80	LastDelay	0.152002	152002	1	3
0.229025	Jakarta	0	80	FullDelay	0.152002	152002	1	3
0.230139	Melbourne	0	15	LastDelay	0.215896	215896	1	4
0.230139	Melbourne	0	15	FullDelay	0.215896	215896	1	4
0.232347	LA	0	9	LastDelay	0.226007	226007	1	3
0.232347	LA	0	9	FullDelay	0.226007	226007	1	3
0.233931	Osaka	0	19	LastDelay	0.215965	215965	1	3
0.233931	Osaka	0	19	FullDelay	0.215965	215965	1	3
0.235889	Jakarta	0	88	LastDelay	0.151061	151061	1	3
0.235889	Jakarta	0	88	FullDelay	0.151061	151061	1	3
0.237003	Melbourne	0	24	LastDelay	0.211321	211322	1	4
0.237003	Melbourne	0	24	FullDelay	0.211321	211322	1	4
0.239211	LA	0	10	LastDelay	0.231692	231692	1	3
0.239211	LA	0	10	FullDelay	0.231692	231692	1	3
0.240795	Osaka	0	25	LastDelay	0.216464	216464	1	3
0.240795	Osaka	0	25	FullDelay	0.216464	216464	1	3
0.242753	Jakarta	0	95	LastDelay	0.151737	151737	1	3
0.242753	Jakarta	0	95	FullDelay	0.151737	151737	1	3
0.243867	Melbourne	0	30	LastDelay	0.213213	213213	1	4
0.243867	Melbourne	0	30	FullDelay	0.213213	213213	1	4
0.246075	LA	0	11	LastDelay	0.236942	236942	1	3
0.246075	LA	0	11	FullDelay	0.236942	236942	1	3
0.247659	Osaka	0	74	LastDelay	0.171558	171558	1	3
0.247659	Osaka	0	74	FullDelay	0.171558	171558	1	3
0.249617	Jakarta	0	101	LastDelay	0.150545	150545	1	3
0.249617	Jakarta	0	101	FullDelay	0.150545	150545	1	3
0.250731	Melbourne	0	35	LastDelay	0.215484	215484	1	4
0.250731	Melbourne	0	35	FullDelay	0.215484	215484	1	4
0.252939	LA	0	12	LastDelay	0.243324	243324	1	3
0.252939	LA	0	12	FullDelay	0.243324	243324	1	3
0.254523	Osaka	0	40	LastDelay	0.214775	214775	1	3
0.254523	Osaka	0	40	FullDelay	0.214775	214775	1	3
0.256481	Jakarta	0	106	LastDelay	0.151382	151382	1	3
0.256481	Jakarta	0	106	FullDelay	0.151382	151382	1	3
0.257595	Melbourne	0	44	LastDelay	0.21343	213430	1	4
0.257595	Melbourne	0	44	FullDelay	0.21343	213430	1	4
0.259803	LA	0	15	LastDelay	0.249252	249252	1	3
0.259803	LA	0	15	FullDelay	0.249252	249252	1	3
0.261387	Osaka	0	20	LastDelay	0.24323	243230	1	3
0.261387	Osaka	0	20	FullDelay	0.24323	243230	1	3
0.263345	Jakarta	0	114	LastDelay	0.151108	151108	1	3
0.263345	Jakarta	0	114	FullDelay	0.151108	151108	1	3
0.264459	Melbourne	0	51	LastDelay	0.215336	215336	1	4
0.264459	Melbourne	0	51	FullDelay	0.215336	215336	1	4
0.266667	LA	0	24	LastDelay	0.247783	247783	1	3
0.266667	LA	0	24	FullDelay	0.247783	247783	1	3
0.268251	Osaka	0	29	LastDelay	0.240226	240226	1	3
0.268251	Osaka	0	29	FullDelay	0.240226	240226	1	3
0.270209	Jakarta	0	123	LastDelay	0.150766	150766	1	3
0.270209	Jakarta	0	123	FullDelay	0.150766	150766	1	3
0.271323	Melbourne	0	56	LastDelay	0.215589	215589	1	4
0.271323	Melbourne	0	56	FullDelay	0.215589	215589	1	4
0.273531	LA	0	30	LastDelay	0.249975	249975	1	3
0.273531	LA	0	30	FullDelay	0.249975	249975	1	3
0.275115	Osaka	0	60	LastDelay	0.215021	215021	1	3
0.275115	Osaka	0	60	FullDelay	0.215021	215021	1	3
0.277073	Jakarta	0	129	LastDelay	0.151538	151538	1	3
0.277073	Jakarta	0	129	FullDelay	0.151538	151538	1	3
0.278187	Melbourne	0	19	LastDelay	0.25793	257930	1	4
0.278187	Melbourne	0	19	FullDelay	0.25793	257930	1	4
0.280395	LA	0	35	LastDelay	0.249576	249576	1	3
0.280395	LA	0	35	FullDelay	0.249576	249576	1	3
0.281979	Osaka	0	41	LastDelay	0.242113	242113	1	3
0.281979	Osaka	0	41	FullDelay	0.242113	242113	1	3
0.283937	Jakarta	0	136	LastDelay	0.150819	150819	1	3
0.283937	Jakarta	0	136	FullDelay	0.150819	150819	1	3
0.285051	Melbourne	0	25	LastDelay	0.258533	258533	1	4
0.285051	Melbourne	0	25	FullDelay	0.258533	258533	1	4
