Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.0912457	Jakarta	0	1	LastDelay	0.0846771	84677.1	1	3
0.0912457	Jakarta	0	1	FullDelay	0.0846771	84677.1	1	3
0.0995817	Jakarta	0	2	LastDelay	0.0907384	90738.4	1	3
0.0995817	Jakarta	0	2	FullDelay	0.0907384	90738.4	1	3
0.107918	Jakarta	0	3	LastDelay	0.0982158	98215.8	1	3
0.107918	Jakarta	0	3	FullDelay	0.0982158	98215.8	1	3
0.109495	Osaka	0	1	LastDelay	0.105157	105157	1	3
0.109495	Osaka	0	1	FullDelay	0.105157	105157	1	3
0.116254	Jakarta	0	4	LastDelay	0.105992	105992	1	3
0.116254	Jakarta	0	4	FullDelay	0.105992	105992	1	3
0.117831	Osaka	0	2	LastDelay	0.109835	109835	1	3
0.117831	Osaka	0	2	FullDelay	0.109835	109835	1	3
0.12459	Jakarta	0	5	LastDelay	0.108758	108758	1	3
0.12459	Jakarta	0	5	FullDelay	0.108758	108758	1	3
0.126167	Osaka	0	3	LastDelay	0.114452	114452	1	3
0.126167	Osaka	0	3	FullDelay	0.114452	114452	1	3
0.132926	Jakarta	0	6	LastDelay	0.116142	116142	1	3
0.132926	Jakarta	0	6	FullDelay	0.116142	116142	1	3
0.134503	Osaka	0	4	LastDelay	0.118879	118879	1	3
0.134503	Osaka	0	4	FullDelay	0.118879	118879	1	3
0.141262	Jakarta	0	7	LastDelay	0.121496	121496	1	3
0.141262	Jakarta	0	7	FullDelay	0.121496	121496	1	3
0.142839	Osaka	0	5	LastDelay	0.123713	123713	1	3
0.142839	Osaka	0	5	FullDelay	0.123713	123713	1	3
0.149598	Jakarta	0	8	LastDelay	0.127227	127227	1	3
0.149598	Jakarta	0	8	FullDelay	0.127227	127227	1	3
0.151175	Osaka	0	6	LastDelay	0.128958	128958	1	3
0.151175	Osaka	0	6	FullDelay	0.128958	128958	1	3
0.153898	Melbourne	0	1	LastDelay	0.149943	149943	1	4
0.153898	Melbourne	0	1	FullDelay	0.149943	149943	1	4
0.157934	Jakarta	0	9	LastDelay	0.133164	133164	1	3
0.157934	Jakarta	0	9	FullDelay	0.133164	133164	1	3
0.159511	Osaka	0	7	LastDelay	0.131269	131269	1	3
0.159511	Osaka	0	7	FullDelay	0.131269	131269	1	3
0.162234	Melbourne	0	2	LastDelay	0.156592	156592	1	4
0.162234	Melbourne	0	2	FullDelay	0.156592	156592	1	4
0.16627	Jakarta	0	10	LastDelay	0.138793	138793	1	3
0.16627	Jakarta	0	10	FullDelay	0.138793	138793	1	3
0.167847	Osaka	0	8	LastDelay	0.136603	136603	1	3
0.167847	Osaka	0	8	FullDelay	0.136603	136603	1	3
0.17057	Melbourne	0	3	LastDelay	0.163521	163521	1	4
0.17057	Melbourne	0	3	FullDelay	0.163521	163521	1	4
0.174606	Jakarta	0	11	LastDelay	0.144536	144536	1	3
0.174606	Jakarta	0	11	FullDelay	0.144536	144536	1	3
0.176183	Osaka	0	9	LastDelay	0.142846	142846	1	3
0.176183	Osaka	0	9	FullDelay	0.142846	142846	1	3
0.178906	Melbourne	0	4	LastDelay	0.168969	168969	1	4
0.178906	Melbourne	0	4	FullDelay	0.168969	168969	1	4
0.182942	Jakarta	0	12	LastDelay	0.150312	150312	1	3
0.182942	Jakarta	0	12	FullDelay	0.150312	150312	1	3
0.183415	LA	0	1	LastDelay	0.183035	183035	1	3
0.183415	LA	0	1	FullDelay	0.183035	183035	1	3
0.184519	Osaka	0	10	LastDelay	0.150157	150157	1	3
0.184519	Osaka	0	10	FullDelay	0.150157	150157	1	3
0.187242	Melbourne	0	5	LastDelay	0.172309	172309	1	4
0.187242	Melbourne	0	5	FullDelay	0.172309	172309	1	4
0.191278	Jakarta	0	13	LastDelay	0.15234	152340	1	3
0.191278	Jakarta	0	13	FullDelay	0.15234	152340	1	3
0.191751	LA	0	2	LastDelay	0.189607	189607	1	3
0.191751	LA	0	2	FullDelay	0.189607	189607	1	3
0.192855	Osaka	0	11	LastDelay	0.156684	156684	1	3
0.192855	Osaka	0	11	FullDelay	0.156684	156684	1	3
0.195578	Melbourne	0	6	LastDelay	0.178662	178662	1	4
0.195578	Melbourne	0	6	FullDelay	0.178662	178662	1	4
0.199614	Jakarta	0	14	LastDelay	0.158757	158757	1	3
0.199614	Jakarta	0	14	FullDelay	0.158757	158757	1	3
0.200087	LA	0	3	LastDelay	0.197243	197243	1	3
0.200087	LA	0	3	FullDelay	0.197243	197243	1	3
0.201191	Osaka	0	12	LastDelay	0.163478	163478	1	3
0.201191	Osaka	0	12	FullDelay	0.163478	163478	1	3
0.203914	Melbourne	0	7	LastDelay	0.18082	180820	1	4
0.203914	Melbourne	0	7	FullDelay	0.18082	180820	1	4
0.20795	Jakarta	0	15	LastDelay	0.161155	161155	1	3
0.20795	Jakarta	0	15	FullDelay	0.161155	161155	1	3
0.208423	LA	0	4	LastDelay	0.2039	203900	1	3
0.208423	LA	0	4	FullDelay	0.2039	203900	1	3
0.209527	Osaka	0	13	LastDelay	0.165214	165214	1	3
0.209527	Osaka	0	13	FullDelay	0.165214	165214	1	3
0.21225	Melbourne	0	8	LastDelay	0.188361	188361	1	4
0.21225	Melbourne	0	8	FullDelay	0.188361	188361	1	4
0.216286	Jakarta	0	16	LastDelay	0.165372	165372	1	3
0.216286	Jakarta	0	16	FullDelay	0.165372	165372	1	3
0.216759	LA	0	5	LastDelay	0.211885	211885	1	3
0.216759	LA	0	5	FullDelay	0.211885	211885	1	3
0.220586	Melbourne	0	9	LastDelay	0.191156	191156	1	4
0.220586	Melbourne	0	9	FullDelay	0.191156	191156	1	4
0.224622	Jakarta	0	19	LastDelay	0.16347	163470	1	3
0.224622	Jakarta	0	19	FullDelay	0.16347	163470	1	3
0.225095	LA	0	6	LastDelay	0.218113	218113	1	3
0.225095	LA	0	6	FullDelay	0.218113	218113	1	3
0.228922	Melbourne	0	10	LastDelay	0.195254	195254	1	4
0.228922	Melbourne	0	10	FullDelay	0.195254	195254	1	4
0.232958	Jakarta	0	20	LastDelay	0.166446	166446	1	3
0.232958	Jakarta	0	20	FullDelay	0.166446	166446	1	3
0.233431	LA	0	7	LastDelay	0.221334	221334	1	3
0.233431	LA	0	7	FullDelay	0.221334	221334	1	3
0.234535	Osaka	0	14	LastDelay	0.184731	184731	1	3
0.234535	Osaka	0	14	FullDelay	0.184731	184731	1	3
0.237258	Melbourne	0	11	LastDelay	0.201417	201417	1	4
0.237258	Melbourne	0	11	FullDelay	0.201417	201417	1	4
0.241294	Jakarta	0	22	LastDelay	0.16511	165110	1	3
0.241294	Jakarta	0	22	FullDelay	0.16511	165110	1	3
0.241767	LA	0	8	LastDelay	0.223844	223844	1	3
0.241767	LA	0	8	FullDelay	0.223844	223844	1	3
0.242871	Osaka	0	17	LastDelay	0.187064	187064	1	3
0.242871	Osaka	0	17	FullDelay	0.187064	187064	1	3
0.245594	Melbourne	0	12	LastDelay	0.204757	204757	1	4
0.245594	Melbourne	0	12	FullDelay	0.204757	204757	1	4
0.24963	Jakarta	0	24	LastDelay	0.166097	166097	1	3
0.24963	Jakarta	0	24	FullDelay	0.166097	166097	1	3
0.250103	LA	0	9	LastDelay	0.22897	228970	1	3
0.250103	LA	0	9	FullDelay	0.22897	228970	1	3
0.251207	Osaka	0	21	LastDelay	0.189532	189532	1	3
0.251207	Osaka	0	21	FullDelay	0.189532	189532	1	3
0.25393	Melbourne	0	13	LastDelay	0.211951	211951	1	4
0.25393	Melbourne	0	13	FullDelay	0.211951	211951	1	4
0.257966	Jakarta	0	26	LastDelay	0.163096	163096	1	3
0.257966	Jakarta	0	26	FullDelay	0.163096	163096	1	3
0.258439	LA	0	10	LastDelay	0.233376	233376	1	3
0.258439	LA	0	10	FullDelay	0.233376	233376	1	3
0.266302	Jakarta	0	31	LastDelay	0.16841	168410	1	3
0.266302	Jakarta	0	31	FullDelay	0.16841	168410	1	3
0.266775	LA	0	11	LastDelay	0.236334	236334	1	3
0.266775	LA	0	11	FullDelay	0.236334	236334	1	3
0.274638	Jakarta	0	36	LastDelay	0.163823	163823	1	3
0.274638	Jakarta	0	36	FullDelay	0.163823	163823	1	3
0.275111	LA	0	12	LastDelay	0.243062	243062	1	3
0.275111	LA	0	12	FullDelay	0.243062	243062	1	3
0.276215	Osaka	0	26	LastDelay	0.191893	191893	1	3
0.276215	Osaka	0	26	FullDelay	0.191893	191893	1	3
0.278938	Melbourne	0	14	LastDelay	0.232492	232492	1	4
0.278938	Melbourne	0	14	FullDelay	0.232492	232492	1	4
0.282974	Jakarta	0	39	LastDelay	0.16725	167250	1	3
0.282974	Jakarta	0	39	FullDelay	0.16725	167250	1	3
0.283447	LA	0	13	LastDelay	0.250231	250231	1	3
0.283447	LA	0	13	FullDelay	0.250231	250231	1	3
0.284551	Osaka	0	30	LastDelay	0.187043	187043	1	3
0.284551	Osaka	0	30	FullDelay	0.187043	187043	1	3
0.287274	Melbourne	0	17	LastDelay	0.230404	230404	1	4
0.287274	Melbourne	0	17	FullDelay	0.230404	230404	1	4
0.29131	Jakarta	0	41	LastDelay	0.163495	163495	1	3
0.29131	Jakarta	0	41	FullDelay	0.163495	163495	1	3
0.292887	Osaka	0	32	LastDelay	0.188075	188075	1	3
0.292887	Osaka	0	32	FullDelay	0.188075	188075	1	3
0.29561	Melbourne	0	21	LastDelay	0.220886	220886	1	4
0.29561	Melbourne	0	21	FullDelay	0.220886	220886	1	4
0.299646	Jakarta	0	42	LastDelay	0.16709	167090	1	3
0.299646	Jakarta	0	42	FullDelay	0.16709	167090	1	3
0.301223	Osaka	0	16	LastDelay	0.249337	249337	1	3
0.301223	Osaka	0	16	FullDelay	0.249337	249337	1	3
0.307982	Jakarta	0	44	LastDelay	0.167413	167413	1	3
0.307982	Jakarta	0	44	FullDelay	0.167413	167413	1	3
0.308455	LA	0	14	LastDelay	0.274753	274753	1	3
0.308455	LA	0	14	FullDelay	0.274753	274753	1	3
0.309559	Osaka	0	35	LastDelay	0.187488	187488	1	3
0.309559	Osaka	0	35	FullDelay	0.187488	187488	1	3
0.316318	Jakarta	0	47	LastDelay	0.16777	167770	1	3
0.316318	Jakarta	0	47	FullDelay	0.16777	167770	1	3
0.316791	LA	0	17	LastDelay	0.274983	274983	1	3
0.316791	LA	0	17	FullDelay	0.274983	274983	1	3
0.317895	Osaka	0	39	LastDelay	0.187851	187851	1	3
0.317895	Osaka	0	39	FullDelay	0.187851	187851	1	3
0.320618	Melbourne	0	26	LastDelay	0.226906	226906	1	4
0.320618	Melbourne	0	26	FullDelay	0.226906	226906	1	4
0.324654	Jakarta	0	51	LastDelay	0.16598	165980	1	3
0.324654	Jakarta	0	51	FullDelay	0.16598	165980	1	3
0.325127	LA	0	21	LastDelay	0.268561	268561	1	3
0.325127	LA	0	21	FullDelay	0.268561	268561	1	3
0.326231	Osaka	0	27	LastDelay	0.240594	240594	1	3
0.326231	Osaka	0	27	FullDelay	0.240594	240594	1	3
0.328954	Melbourne	0	30	LastDelay	0.226773	226773	1	4
0.328954	Melbourne	0	30	FullDelay	0.226773	226773	1	4
0.33299	Jakarta	0	55	LastDelay	0.165949	165949	1	3
0.33299	Jakarta	0	55	FullDelay	0.165949	165949	1	3
0.334567	Osaka	0	31	LastDelay	0.232851	232851	1	3
0.334567	Osaka	0	31	FullDelay	0.232851	232851	1	3
0.33729	Melbourne	0	32	LastDelay	0.229499	229499	1	4
0.33729	Melbourne	0	32	FullDelay	0.229499	229499	1	4
0.341326	Jakarta	0	57	LastDelay	0.166789	166789	1	3
0.341326	Jakarta	0	57	FullDelay	0.166789	166789	1	3
0.342903	Osaka	0	49	LastDelay	0.186401	186401	1	3
0.342903	Osaka	0	49	FullDelay	0.186401	186401	1	3
0.345626	Melbourne	0	16	LastDelay	0.295277	295277	1	4
0.345626	Melbourne	0	16	FullDelay	0.295277	295277	1	4
0.349662	Jakarta	0	59	LastDelay	0.166122	166122	1	3
0.349662	Jakarta	0	59	FullDelay	0.166122	166122	1	3
0.350135	LA	0	26	LastDelay	0.278725	278725	1	3
0.350135	LA	0	26	FullDelay	0.278725	278725	1	3
0.351239	Osaka	0	50	LastDelay	0.18832	188320	1	3
0.351239	Osaka	0	50	FullDelay	0.18832	188320	1	3
0.353962	Melbourne	0	35	LastDelay	0.236472	236472	1	4
0.353962	Melbourne	0	35	FullDelay	0.236472	236472	1	4
