Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.077278	Jakarta	0	1	LastDelay	0.0753075	75307.5	1	3
0.077278	Jakarta	0	1	FullDelay	0.0753075	75307.5	1	3
0.0779604	Jakarta	0	2	LastDelay	0.0753075	75307.5	1	3
0.0779604	Jakarta	0	2	FullDelay	0.0753075	75307.5	1	3
0.0784884	Jakarta	0	3	LastDelay	0.0755779	75577.9	1	3
0.0784884	Jakarta	0	3	FullDelay	0.0755779	75577.9	1	3
0.0790164	Jakarta	0	4	LastDelay	0.0759378	75937.8	1	3
0.0790164	Jakarta	0	4	FullDelay	0.0759378	75937.8	1	3
0.0800569	Jakarta	0	5	LastDelay	0.0753075	75307.5	1	3
0.0800569	Jakarta	0	5	FullDelay	0.0753075	75307.5	1	3
0.0805849	Jakarta	0	6	LastDelay	0.0755498	75549.8	1	3
0.0805849	Jakarta	0	6	FullDelay	0.0755498	75549.8	1	3
0.0812372	Jakarta	0	7	LastDelay	0.0753075	75307.5	1	3
0.0812372	Jakarta	0	7	FullDelay	0.0753075	75307.5	1	3
0.0820186	Jakarta	0	8	LastDelay	0.0753075	75307.5	1	3
0.0820186	Jakarta	0	8	FullDelay	0.0753075	75307.5	1	3
0.0827382	Jakarta	0	9	LastDelay	0.0753075	75307.5	1	3
0.0827382	Jakarta	0	9	FullDelay	0.0753075	75307.5	1	3
0.0835504	Jakarta	0	10	LastDelay	0.0753075	75307.5	1	3
0.0835504	Jakarta	0	10	FullDelay	0.0753075	75307.5	1	3
0.0843283	Jakarta	0	11	LastDelay	0.0753075	75307.5	1	3
0.0843283	Jakarta	0	11	FullDelay	0.0753075	75307.5	1	3
0.0850964	Jakarta	0	12	LastDelay	0.0753075	75307.5	1	3
0.0850964	Jakarta	0	12	FullDelay	0.0753075	75307.5	1	3
0.0869887	Jakarta	0	13	LastDelay	0.0753075	75307.5	1	3
0.0869887	Jakarta	0	13	FullDelay	0.0753075	75307.5	1	3
0.0875646	Jakarta	0	14	LastDelay	0.0753075	75307.5	1	3
0.0875646	Jakarta	0	14	FullDelay	0.0753075	75307.5	1	3
0.0893458	Jakarta	0	15	LastDelay	0.0753075	75307.5	1	3
0.0893458	Jakarta	0	15	FullDelay	0.0753075	75307.5	1	3
0.0905814	Jakarta	0	16	LastDelay	0.0753075	75307.5	1	3
0.0905814	Jakarta	0	16	FullDelay	0.0753075	75307.5	1	3
0.0908426	Osaka	0	1	LastDelay	0.0895413	89541.3	1	3
0.0908426	Osaka	0	1	FullDelay	0.0895413	89541.3	1	3
0.0919219	Jakarta	0	17	LastDelay	0.0753075	75307.5	1	3
0.0919219	Jakarta	0	17	FullDelay	0.0753075	75307.5	1	3
0.0919401	Osaka	0	2	LastDelay	0.0895413	89541.3	1	3
0.0919401	Osaka	0	2	FullDelay	0.0895413	89541.3	1	3
0.0924499	Jakarta	0	18	LastDelay	0.0756023	75602.3	1	3
0.0924499	Jakarta	0	18	FullDelay	0.0756023	75602.3	1	3
0.0930559	Osaka	0	3	LastDelay	0.0895413	89541.3	1	3
0.0930559	Osaka	0	3	FullDelay	0.0895413	89541.3	1	3
0.093653	Jakarta	0	19	LastDelay	0.0753075	75307.5	1	3
0.093653	Jakarta	0	19	FullDelay	0.0753075	75307.5	1	3
0.0942286	Osaka	0	4	LastDelay	0.0895413	89541.3	1	3
0.0942286	Osaka	0	4	FullDelay	0.0895413	89541.3	1	3
0.0952609	Jakarta	0	20	LastDelay	0.0753075	75307.5	1	3
0.0952609	Jakarta	0	20	FullDelay	0.0753075	75307.5	1	3
0.095279	Osaka	0	5	LastDelay	0.0895413	89541.3	1	3
0.095279	Osaka	0	5	FullDelay	0.0895413	89541.3	1	3
0.0962065	Osaka	0	6	LastDelay	0.0895413	89541.3	1	3
