Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.0775852	Jakarta	0	1	LastDelay	0.0756147	75614.7	1	3
0.0775852	Jakarta	0	1	FullDelay	0.0756147	75614.7	1	3
0.0783692	Jakarta	0	2	LastDelay	0.0757163	75716.3	1	3
0.0783692	Jakarta	0	2	FullDelay	0.0757163	75716.3	1	3
0.0791532	Jakarta	0	3	LastDelay	0.0762427	76242.7	1	3
0.0791532	Jakarta	0	3	FullDelay	0.0762427	76242.7	1	3
0.0799372	Jakarta	0	4	LastDelay	0.0768586	76858.6	1	3
0.0799372	Jakarta	0	4	FullDelay	0.0768586	76858.6	1	3
0.0807212	Jakarta	0	5	LastDelay	0.0759718	75971.8	1	3
0.0807212	Jakarta	0	5	FullDelay	0.0759718	75971.8	1	3
0.0815052	Jakarta	0	6	LastDelay	0.0764701	76470.1	1	3
0.0815052	Jakarta	0	6	FullDelay	0.0764701	76470.1	1	3
0.0822892	Jakarta	0	7	LastDelay	0.0763595	76359.5	1	3
0.0822892	Jakarta	0	7	FullDelay	0.0763595	76359.5	1	3
0.0830732	Jakarta	0	8	LastDelay	0.0763621	76362.1	1	3
0.0830732	Jakarta	0	8	FullDelay	0.0763621	76362.1	1	3
0.0838572	Jakarta	0	9	LastDelay	0.0764265	76426.5	1	3
0.0838572	Jakarta	0	9	FullDelay	0.0764265	76426.5	1	3
0.0846412	Jakarta	0	10	LastDelay	0.0763983	76398.3	1	3
0.0846412	Jakarta	0	10	FullDelay	0.0763983	76398.3	1	3
0.0854252	Jakarta	0	11	LastDelay	0.0764044	76404.4	1	3
0.0854252	Jakarta	0	11	FullDelay	0.0764044	76404.4	1	3
0.0862092	Jakarta	0	12	LastDelay	0.0764203	76420.3	1	3
0.0862092	Jakarta	0	12	FullDelay	0.0764203	76420.3	1	3
0.0872959	Jakarta	0	13	LastDelay	0.0756147	75614.7	1	3
0.0872959	Jakarta	0	13	FullDelay	0.0756147	75614.7	1	3
0.0880799	Jakarta	0	14	LastDelay	0.0758228	75822.8	1	3
0.0880799	Jakarta	0	14	FullDelay	0.0758228	75822.8	1	3
0.089653	Jakarta	0	15	LastDelay	0.0756147	75614.7	1	3
0.089653	Jakarta	0	15	FullDelay	0.0756147	75614.7	1	3
0.0908886	Jakarta	0	16	LastDelay	0.0756147	75614.7	1	3
0.0908886	Jakarta	0	16	FullDelay	0.0756147	75614.7	1	3
0.0913546	Osaka	0	1	LastDelay	0.0900533	90053.3	1	3
0.0913546	Osaka	0	1	FullDelay	0.0900533	90053.3	1	3
0.0922291	Jakarta	0	17	LastDelay	0.0756147	75614.7	1	3
0.0922291	Jakarta	0	17	FullDelay	0.0756147	75614.7	1	3
0.0924521	Osaka	0	2	LastDelay	0.0900533	90053.3	1	3
0.0924521	Osaka	0	2	FullDelay	0.0900533	90053.3	1	3
0.0930131	Jakarta	0	18	LastDelay	0.0761655	76165.5	1	3
0.0930131	Jakarta	0	18	FullDelay	0.0761655	76165.5	1	3
0.0935679	Osaka	0	3	LastDelay	0.0900533	90053.3	1	3
0.0935679	Osaka	0	3	FullDelay	0.0900533	90053.3	1	3
0.0939602	Jakarta	0	19	LastDelay	0.0756147	75614.7	1	3
0.0939602	Jakarta	0	19	FullDelay	0.0756147	75614.7	1	3
0.0947406	Osaka	0	4	LastDelay	0.0900533	90053.3	1	3
0.0947406	Osaka	0	4	FullDelay	0.0900533	90053.3	1	3
0.0955681	Jakarta	0	20	LastDelay	0.0756147	75614.7	1	3
0.0955681	Jakarta	0	20	FullDelay	0.0756147	75614.7	1	3
0.095791	Osaka	0	5	LastDelay	0.0900533	90053.3	1	3
0.095791	Osaka	0	5	FullDelay	0.0900533	90053.3	1	3
0.0966007	Jakarta	0	21	LastDelay	0.0756147	75614.7	1	3
0.0966007	Jakarta	0	21	FullDelay	0.0756147	75614.7	1	3
0.0967185	Osaka	0	6	LastDelay	0.0900533	90053.3	1	3
0.0967185	Osaka	0	6	FullDelay	0.0900533	90053.3	1	3
0.0984699	Jakarta	0	22	LastDelay	0.0756147	75614.7	1	3
0.0984699	Jakarta	0	22	FullDelay	0.0756147	75614.7	1	3
0.0985259	Osaka	0	7	LastDelay	0.0900533	90053.3	1	3
0.0985259	Osaka	0	7	FullDelay	0.0900533	90053.3	1	3
0.0994263	Osaka	0	8	LastDelay	0.0900533	90053.3	1	3
0.0994263	Osaka	0	8	FullDelay	0.0900533	90053.3	1	3
0.100174	Jakarta	0	23	LastDelay	0.0756147	75614.7	1	3
0.100174	Jakarta	0	23	FullDelay	0.0756147	75614.7	1	3
0.10021	Osaka	0	9	LastDelay	0.0902094	90209.4	1	3
0.10021	Osaka	0	9	FullDelay	0.0902094	90209.4	1	3
0.100958	Jakarta	0	24	LastDelay	0.0758984	75898.4	1	3
0.100958	Jakarta	0	24	FullDelay	0.0758984	75898.4	1	3
0.100994	Osaka	0	10	LastDelay	0.0906857	90685.7	1	3
0.100994	Osaka	0	10	FullDelay	0.0906857	90685.7	1	3
0.101778	Osaka	0	11	LastDelay	0.0909272	90927.2	1	3
0.101778	Osaka	0	11	FullDelay	0.0909272	90927.2	1	3
0.102408	Jakarta	0	25	LastDelay	0.0756147	75614.7	1	3
0.102408	Jakarta	0	25	FullDelay	0.0756147	75614.7	1	3
0.102562	Osaka	0	12	LastDelay	0.0912486	91248.6	1	3
0.102562	Osaka	0	12	FullDelay	0.0912486	91248.6	1	3
0.103347	Osaka	0	13	LastDelay	0.0900533	90053.3	1	3
0.103347	Osaka	0	13	FullDelay	0.0900533	90053.3	1	3
0.104076	Jakarta	0	26	LastDelay	0.0756147	75614.7	1	3
0.104076	Jakarta	0	26	FullDelay	0.0756147	75614.7	1	3
0.10486	Jakarta	0	27	LastDelay	0.0763788	76378.8	1	3
0.10486	Jakarta	0	27	FullDelay	0.0763788	76378.8	1	3
0.104994	Osaka	0	14	LastDelay	0.0900533	90053.3	1	3
0.104994	Osaka	0	14	FullDelay	0.0900533	90053.3	1	3
0.105644	Jakarta	0	28	LastDelay	0.0768273	76827.3	1	3
0.105644	Jakarta	0	28	FullDelay	0.0768273	76827.3	1	3
0.105778	Osaka	0	15	LastDelay	0.0904669	90466.9	1	3
0.105778	Osaka	0	15	FullDelay	0.0904669	90466.9	1	3
0.106428	Jakarta	0	29	LastDelay	0.0773609	77360.9	1	3
0.106428	Jakarta	0	29	FullDelay	0.0773609	77360.9	1	3
0.106562	Osaka	0	16	LastDelay	0.0909967	90996.7	1	3
0.106562	Osaka	0	16	FullDelay	0.0909967	90996.7	1	3
0.107212	Jakarta	0	30	LastDelay	0.0780256	78025.6	1	3
0.107212	Jakarta	0	30	FullDelay	0.0780256	78025.6	1	3
0.107346	Osaka	0	17	LastDelay	0.0906042	90604.2	1	3
0.107346	Osaka	0	17	FullDelay	0.0906042	90604.2	1	3
0.107996	Jakarta	0	31	LastDelay	0.0786282	78628.2	1	3
0.107996	Jakarta	0	31	FullDelay	0.0786282	78628.2	1	3
0.10813	Osaka	0	18	LastDelay	0.0913188	91318.8	1	3
0.10813	Osaka	0	18	FullDelay	0.0913188	91318.8	1	3
0.10878	Jakarta	0	32	LastDelay	0.079211	79211	1	3
0.10878	Jakarta	0	32	FullDelay	0.079211	79211	1	3
0.108914	Osaka	0	19	LastDelay	0.0909489	90948.9	1	3
0.108914	Osaka	0	19	FullDelay	0.0909489	90948.9	1	3
0.109564	Jakarta	0	33	LastDelay	0.0797512	79751.2	1	3
0.109564	Jakarta	0	33	FullDelay	0.0797512	79751.2	1	3
0.109698	Osaka	0	20	LastDelay	0.0915423	91542.3	1	3
0.109698	Osaka	0	20	FullDelay	0.0915423	91542.3	1	3
0.110348	Jakarta	0	34	LastDelay	0.079159	79159	1	3
0.110348	Jakarta	0	34	FullDelay	0.079159	79159	1	3
0.110482	Osaka	0	21	LastDelay	0.0919801	91980.1	1	3
0.110482	Osaka	0	21	FullDelay	0.0919801	91980.1	1	3
0.111132	Jakarta	0	35	LastDelay	0.0797534	79753.4	1	3
0.111132	Jakarta	0	35	FullDelay	0.0797534	79753.4	1	3
0.111266	Osaka	0	22	LastDelay	0.0918934	91893.4	1	3
0.111266	Osaka	0	22	FullDelay	0.0918934	91893.4	1	3
0.111916	Jakarta	0	36	LastDelay	0.0786713	78671.3	1	3
0.111916	Jakarta	0	36	FullDelay	0.0786713	78671.3	1	3
0.11205	Osaka	0	23	LastDelay	0.0909827	90982.7	1	3
0.11205	Osaka	0	23	FullDelay	0.0909827	90982.7	1	3
0.1127	Jakarta	0	37	LastDelay	0.0785571	78557.1	1	3
0.1127	Jakarta	0	37	FullDelay	0.0785571	78557.1	1	3
0.112834	Osaka	0	24	LastDelay	0.0904016	90401.6	1	3
0.112834	Osaka	0	24	FullDelay	0.0904016	90401.6	1	3
0.113484	Jakarta	0	38	LastDelay	0.0791701	79170.1	1	3
0.113484	Jakarta	0	38	FullDelay	0.0791701	79170.1	1	3
0.114268	Jakarta	0	39	LastDelay	0.0795505	79550.5	1	3
0.114268	Jakarta	0	39	FullDelay	0.0795505	79550.5	1	3
0.114384	Osaka	0	25	LastDelay	0.0900533	90053.3	1	3
0.114384	Osaka	0	25	FullDelay	0.0900533	90053.3	1	3
0.115052	Jakarta	0	40	LastDelay	0.0784383	78438.3	1	3
0.115052	Jakarta	0	40	FullDelay	0.0784383	78438.3	1	3
0.11535	Osaka	0	26	LastDelay	0.0900533	90053.3	1	3
0.11535	Osaka	0	26	FullDelay	0.0900533	90053.3	1	3
0.115836	Jakarta	0	41	LastDelay	0.0774913	77491.3	1	3
0.115836	Jakarta	0	41	FullDelay	0.0774913	77491.3	1	3
0.116134	Osaka	0	27	LastDelay	0.0904428	90442.8	1	3
